state,pollster,office_type,start_date,end_date,answer,candidate_id,candidate_name,candidate_party,pct
New York,Siena College,U.S. President,4/19/20,4/23/20,Biden,13256,Joseph R. Biden Jr.,DEM,65
New York,Siena College,U.S. President,4/19/20,4/23/20,Trump,13254,Donald Trump,REP,29
,Redfield & Wilton Strategies,U.S. President,4/21/20,4/21/20,Biden,13256,Joseph R. Biden Jr.,DEM,48.88
,Redfield & Wilton Strategies,U.S. President,4/21/20,4/21/20,Trump,13254,Donald Trump,REP,39.71
,Data for Progress,U.S. President,4/21/20,4/21/20,Biden,13256,Joseph R. Biden Jr.,DEM,50.68
,Data for Progress,U.S. President,4/21/20,4/21/20,Trump,13254,Donald Trump,REP,43.57
,Data for Progress,U.S. President,4/21/20,4/21/20,Biden,13256,Joseph R. Biden Jr.,DEM,49.14
,Data for Progress,U.S. President,4/21/20,4/21/20,Trump,13254,Donald Trump,REP,44.91
North Carolina,Public Policy Polling,U.S. President,4/20/20,4/21/20,Biden,13256,Joseph R. Biden Jr.,DEM,49
North Carolina,Public Policy Polling,U.S. President,4/20/20,4/21/20,Trump,13254,Donald Trump,REP,46
Michigan,Public Policy Polling,U.S. President,4/20/20,4/21/20,Biden,13256,Joseph R. Biden Jr.,DEM,51
Michigan,Public Policy Polling,U.S. President,4/20/20,4/21/20,Trump,13254,Donald Trump,REP,44
Pennsylvania,Public Policy Polling,U.S. President,4/20/20,4/21/20,Biden,13256,Joseph R. Biden Jr.,DEM,51
Pennsylvania,Public Policy Polling,U.S. President,4/20/20,4/21/20,Trump,13254,Donald Trump,REP,44
Wisconsin,Public Policy Polling,U.S. President,4/20/20,4/21/20,Biden,13256,Joseph R. Biden Jr.,DEM,50
Wisconsin,Public Policy Polling,U.S. President,4/20/20,4/21/20,Trump,13254,Donald Trump,REP,45
New Mexico,Public Policy Polling,U.S. President,4/20/20,4/21/20,Biden,13256,Joseph R. Biden Jr.,DEM,52
New Mexico,Public Policy Polling,U.S. President,4/20/20,4/21/20,Trump,13254,Donald Trump,REP,40
,YouGov,U.S. President,4/19/20,4/21/20,Biden,13256,Joseph R. Biden Jr.,DEM,48
,YouGov,U.S. President,4/19/20,4/21/20,Trump,13254,Donald Trump,REP,42
Michigan,Fox News/Beacon Research/Shaw & Co. Research,U.S. President,4/18/20,4/21/20,Biden,13256,Joseph R. Biden Jr.,DEM,49
Michigan,Fox News/Beacon Research/Shaw & Co. Research,U.S. President,4/18/20,4/21/20,Trump,13254,Donald Trump,REP,41
Pennsylvania,Fox News/Beacon Research/Shaw & Co. Research,U.S. President,4/18/20,4/21/20,Biden,13256,Joseph R. Biden Jr.,DEM,50
Pennsylvania,Fox News/Beacon Research/Shaw & Co. Research,U.S. President,4/18/20,4/21/20,Trump,13254,Donald Trump,REP,42
,Echelon Insights,U.S. President,4/18/20,4/21/20,Biden,13256,Joseph R. Biden Jr.,DEM,52
,Echelon Insights,U.S. President,4/18/20,4/21/20,Trump,13254,Donald Trump,REP,43
Florida,Fox News/Beacon Research/Shaw & Co. Research,U.S. President,4/18/20,4/21/20,Biden,13256,Joseph R. Biden Jr.,DEM,46
Florida,Fox News/Beacon Research/Shaw & Co. Research,U.S. President,4/18/20,4/21/20,Trump,13254,Donald Trump,REP,43
,Ipsos,U.S. President,4/15/20,4/21/20,Biden,13256,Joseph R. Biden Jr.,DEM,47
,Ipsos,U.S. President,4/15/20,4/21/20,Trump,13254,Donald Trump,REP,39
,Ipsos,U.S. President,4/15/20,4/21/20,Biden,13256,Joseph R. Biden Jr.,DEM,43
,Ipsos,U.S. President,4/15/20,4/21/20,Trump,13254,Donald Trump,REP,36
Utah,RMG Research,U.S. President,4/15/20,4/21/20,Biden,13256,Joseph R. Biden Jr.,DEM,32
Utah,RMG Research,U.S. President,4/15/20,4/21/20,Trump,13254,Donald Trump,REP,51
,Optimus,U.S. President,4/14/20,4/21/20,Biden,13256,Joseph R. Biden Jr.,DEM,43.3
,Optimus,U.S. President,4/14/20,4/21/20,Trump,13254,Donald Trump,REP,35
,Optimus,U.S. President,4/14/20,4/21/20,Biden,13256,Joseph R. Biden Jr.,DEM,52.7
,Optimus,U.S. President,4/14/20,4/21/20,Trump,13254,Donald Trump,REP,44.3
,Harris Insights & Analytics,U.S. President,4/19/20,4/20/20,Biden,13256,Joseph R. Biden Jr.,DEM,42
,Harris Insights & Analytics,U.S. President,4/19/20,4/20/20,Trump,13254,Donald Trump,REP,40
Florida,Quinnipiac University,U.S. President,4/16/20,4/20/20,Biden,13256,Joseph R. Biden Jr.,DEM,46
Florida,Quinnipiac University,U.S. President,4/16/20,4/20/20,Trump,13254,Donald Trump,REP,42
,AP-NORC,U.S. President,4/16/20,4/20/20,Biden,13256,Joseph R. Biden Jr.,DEM,56
,AP-NORC,U.S. President,4/16/20,4/20/20,Trump,13254,Donald Trump,REP,42
Michigan,Ipsos,U.S. President,4/15/20,4/20/20,Biden,13256,Joseph R. Biden Jr.,DEM,46
Michigan,Ipsos,U.S. President,4/15/20,4/20/20,Trump,13254,Donald Trump,REP,38
Michigan,Ipsos,U.S. President,4/15/20,4/20/20,Biden,13256,Joseph R. Biden Jr.,DEM,45
Michigan,Ipsos,U.S. President,4/15/20,4/20/20,Trump,13254,Donald Trump,REP,36
Pennsylvania,Ipsos,U.S. President,4/15/20,4/20/20,Biden,13256,Joseph R. Biden Jr.,DEM,46
Pennsylvania,Ipsos,U.S. President,4/15/20,4/20/20,Trump,13254,Donald Trump,REP,40
Pennsylvania,Ipsos,U.S. President,4/15/20,4/20/20,Biden,13256,Joseph R. Biden Jr.,DEM,42
Pennsylvania,Ipsos,U.S. President,4/15/20,4/20/20,Trump,13254,Donald Trump,REP,37
Wisconsin,Ipsos,U.S. President,4/15/20,4/20/20,Biden,13256,Joseph R. Biden Jr.,DEM,43
Wisconsin,Ipsos,U.S. President,4/15/20,4/20/20,Trump,13254,Donald Trump,REP,40
Wisconsin,Ipsos,U.S. President,4/15/20,4/20/20,Biden,13256,Joseph R. Biden Jr.,DEM,39
Wisconsin,Ipsos,U.S. President,4/15/20,4/20/20,Trump,13254,Donald Trump,REP,37
Pennsylvania,Susquehanna Polling & Research Inc.,U.S. President,4/14/20,4/20/20,Biden,13256,Joseph R. Biden Jr.,DEM,48
Pennsylvania,Susquehanna Polling & Research Inc.,U.S. President,4/14/20,4/20/20,Trump,13254,Donald Trump,REP,42
,Climate Nexus,U.S. President,4/19/20,4/19/20,Biden,13256,Joseph R. Biden Jr.,DEM,49
,Climate Nexus,U.S. President,4/19/20,4/19/20,Trump,13254,Donald Trump,REP,40
New Jersey,Monmouth University,U.S. President,4/16/20,4/19/20,Biden,13256,Joseph R. Biden Jr.,DEM,54
New Jersey,Monmouth University,U.S. President,4/16/20,4/19/20,Trump,13254,Donald Trump,REP,38
,Morning Consult,U.S. President,4/13/20,4/19/20,Biden,13256,Joseph R. Biden Jr.,DEM,47
,Morning Consult,U.S. President,4/13/20,4/19/20,Trump,13254,Donald Trump,REP,42
Texas,YouGov,U.S. President,4/10/20,4/19/20,Biden,13256,Joseph R. Biden Jr.,DEM,44
Texas,YouGov,U.S. President,4/10/20,4/19/20,Trump,13254,Donald Trump,REP,49
Colorado,Montana State University Bozeman,U.S. President,4/10/20,4/19/20,Biden,13256,Joseph R. Biden Jr.,DEM,53.16
Colorado,Montana State University Bozeman,U.S. President,4/10/20,4/19/20,Trump,13254,Donald Trump,REP,35
,Change Research,U.S. President,4/17/20,4/18/20,Biden,13256,Joseph R. Biden Jr.,DEM,48
,Change Research,U.S. President,4/17/20,4/18/20,Trump,13254,Donald Trump,REP,44
,RMG Research,U.S. President,4/16/20,4/18/20,Biden,13256,Joseph R. Biden Jr.,DEM,49
,RMG Research,U.S. President,4/16/20,4/18/20,Trump,13254,Donald Trump,REP,40
Pennsylvania,Hodas & Associates,U.S. President,4/16/20,4/18/20,Biden,13256,Joseph R. Biden Jr.,DEM,47.5
Pennsylvania,Hodas & Associates,U.S. President,4/16/20,4/18/20,Trump,13254,Donald Trump,REP,47.5
North Carolina,Garin-Hart-Yang Research Group,U.S. President,4/13/20,4/18/20,Biden,13256,Joseph R. Biden Jr.,DEM,48
North Carolina,Garin-Hart-Yang Research Group,U.S. President,4/13/20,4/18/20,Trump,13254,Donald Trump,REP,45
,Optimus,U.S. President,4/11/20,4/18/20,Biden,13256,Joseph R. Biden Jr.,DEM,42.8
,Optimus,U.S. President,4/11/20,4/18/20,Trump,13254,Donald Trump,REP,35
,Optimus,U.S. President,4/11/20,4/18/20,Biden,13256,Joseph R. Biden Jr.,DEM,52.2
,Optimus,U.S. President,4/11/20,4/18/20,Trump,13254,Donald Trump,REP,44.3
Florida,St. Pete Polls,U.S. President,4/16/20,4/17/20,Biden,13256,Joseph R. Biden Jr.,DEM,48.3
Florida,St. Pete Polls,U.S. President,4/16/20,4/17/20,Trump,13254,Donald Trump,REP,47.5
,Morning Consult,U.S. President,4/14/20,4/16/20,Biden,13256,Joseph R. Biden Jr.,DEM,47
,Morning Consult,U.S. President,4/14/20,4/16/20,Trump,13254,Donald Trump,REP,43
,Morning Consult,U.S. President,4/14/20,4/16/20,Biden,13256,Joseph R. Biden Jr.,DEM,46
,Morning Consult,U.S. President,4/14/20,4/16/20,Trump,13254,Donald Trump,REP,42
,Morning Consult,U.S. President,4/14/20,4/16/20,Amash,13377,Justin Amash,LIB,1
,Harris Insights & Analytics,U.S. President,4/14/20,4/16/20,Biden,13256,Joseph R. Biden Jr.,DEM,54
,Harris Insights & Analytics,U.S. President,4/14/20,4/16/20,Trump,13254,Donald Trump,REP,46
,Harris Insights & Analytics,U.S. President,4/14/20,4/16/20,Biden,13256,Joseph R. Biden Jr.,DEM,53
,Harris Insights & Analytics,U.S. President,4/14/20,4/16/20,Trump,13254,Donald Trump,REP,47
Arizona,GBAO,U.S. President,4/13/20,4/16/20,Biden,13256,Joseph R. Biden Jr.,DEM,47
Arizona,GBAO,U.S. President,4/13/20,4/16/20,Trump,13254,Donald Trump,REP,46
Iowa,GBAO,U.S. President,4/13/20,4/16/20,Biden,13256,Joseph R. Biden Jr.,DEM,45
Iowa,GBAO,U.S. President,4/13/20,4/16/20,Trump,13254,Donald Trump,REP,48
North Carolina,GBAO,U.S. President,4/13/20,4/16/20,Biden,13256,Joseph R. Biden Jr.,DEM,48
North Carolina,GBAO,U.S. President,4/13/20,4/16/20,Trump,13254,Donald Trump,REP,46
North Carolina,Public Policy Polling,U.S. President,4/14/20,4/15/20,Biden,13256,Joseph R. Biden Jr.,DEM,48
North Carolina,Public Policy Polling,U.S. President,4/14/20,4/15/20,Trump,13254,Donald Trump,REP,47
,Change Research,U.S. President,4/13/20,4/15/20,Biden,13256,Joseph R. Biden Jr.,DEM,50
,Change Research,U.S. President,4/13/20,4/15/20,Trump,13254,Donald Trump,REP,40
,NBC News/The Wall Street Journal,U.S. President,4/13/20,4/15/20,Biden,13256,Joseph R. Biden Jr.,DEM,49
,NBC News/The Wall Street Journal,U.S. President,4/13/20,4/15/20,Trump,13254,Donald Trump,REP,42
Wisconsin,Hodas & Associates,U.S. President,4/13/20,4/15/20,Biden,13256,Joseph R. Biden Jr.,DEM,50
Wisconsin,Hodas & Associates,U.S. President,4/13/20,4/15/20,Trump,13254,Donald Trump,REP,45.83
,UCLA Nationscape,U.S. President,4/9/20,4/15/20,Biden,13256,Joseph R. Biden Jr.,DEM,48
,UCLA Nationscape,U.S. President,4/9/20,4/15/20,Trump,13254,Donald Trump,REP,43
,Data for Progress,U.S. President,4/14/20,4/14/20,Biden,13256,Joseph R. Biden Jr.,DEM,49.27
,Data for Progress,U.S. President,4/14/20,4/14/20,Trump,13254,Donald Trump,REP,45.96
,Data for Progress,U.S. President,4/14/20,4/14/20,Biden,13256,Joseph R. Biden Jr.,DEM,50.03
,Data for Progress,U.S. President,4/14/20,4/14/20,Trump,13254,Donald Trump,REP,46.21
,Ipsos,U.S. President,4/13/20,4/14/20,Biden,13256,Joseph R. Biden Jr.,DEM,45
,Ipsos,U.S. President,4/13/20,4/14/20,Trump,13254,Donald Trump,REP,40
,Ipsos,U.S. President,4/13/20,4/14/20,Biden,13256,Joseph R. Biden Jr.,DEM,42
,Ipsos,U.S. President,4/13/20,4/14/20,Trump,13254,Donald Trump,REP,38
,YouGov,U.S. President,4/12/20,4/14/20,Biden,13256,Joseph R. Biden Jr.,DEM,48
,YouGov,U.S. President,4/12/20,4/14/20,Trump,13254,Donald Trump,REP,43
,Civiqs,U.S. President,4/11/20,4/14/20,Biden,13256,Joseph R. Biden Jr.,DEM,48
,Civiqs,U.S. President,4/11/20,4/14/20,Trump,13254,Donald Trump,REP,44
,Optimus,U.S. President,4/7/20,4/14/20,Biden,13256,Joseph R. Biden Jr.,DEM,45.5
,Optimus,U.S. President,4/7/20,4/14/20,Trump,13254,Donald Trump,REP,31.7
,Optimus,U.S. President,4/7/20,4/14/20,Biden,13256,Joseph R. Biden Jr.,DEM,53.9
,Optimus,U.S. President,4/7/20,4/14/20,Trump,13254,Donald Trump,REP,42.1
Indiana,Change Research,U.S. President,4/10/20,4/13/20,Biden,13256,Joseph R. Biden Jr.,DEM,39
Indiana,Change Research,U.S. President,4/10/20,4/13/20,Trump,13254,Donald Trump,REP,52
,Pew Research Center,U.S. President,4/8/20,4/12/20,Biden,13256,Joseph R. Biden Jr.,DEM,47
,Pew Research Center,U.S. President,4/8/20,4/12/20,Trump,13254,Donald Trump,REP,45
Kentucky,Bluegrass Voters Coalition,U.S. President,4/7/20,4/12/20,Biden,13256,Joseph R. Biden Jr.,DEM,34
Kentucky,Bluegrass Voters Coalition,U.S. President,4/7/20,4/12/20,Trump,13254,Donald Trump,REP,55
,Morning Consult,U.S. President,4/6/20,4/12/20,Biden,13256,Joseph R. Biden Jr.,DEM,45
,Morning Consult,U.S. President,4/6/20,4/12/20,Trump,13254,Donald Trump,REP,42
Michigan,Hodas & Associates,U.S. President,4/9/20,4/11/20,Biden,13256,Joseph R. Biden Jr.,DEM,49.67
Michigan,Hodas & Associates,U.S. President,4/9/20,4/11/20,Trump,13254,Donald Trump,REP,43.33
,Global Strategy Group,U.S. President,4/6/20,4/10/20,Biden,13256,Joseph R. Biden Jr.,DEM,49
,Global Strategy Group,U.S. President,4/6/20,4/10/20,Trump,13254,Donald Trump,REP,45
,Optimus,U.S. President,4/4/20,4/10/20,Biden,13256,Joseph R. Biden Jr.,DEM,44.9
,Optimus,U.S. President,4/4/20,4/10/20,Trump,13254,Donald Trump,REP,32.4
,Optimus,U.S. President,4/4/20,4/10/20,Biden,13256,Joseph R. Biden Jr.,DEM,52.8
,Optimus,U.S. President,4/4/20,4/10/20,Trump,13254,Donald Trump,REP,43.3
Mississippi,Chism Strategies,U.S. President,4/8/20,4/9/20,Biden,13256,Joseph R. Biden Jr.,DEM,38.1
Mississippi,Chism Strategies,U.S. President,4/8/20,4/9/20,Trump,13254,Donald Trump,REP,48.7
Arizona,OH Predictive Insights,U.S. President,4/7/20,4/8/20,Biden,13256,Joseph R. Biden Jr.,DEM,52
Arizona,OH Predictive Insights,U.S. President,4/7/20,4/8/20,Trump,13254,Donald Trump,REP,43
Michigan,Garin-Hart-Yang Research Group,U.S. President,4/6/20,4/8/20,Biden,13256,Joseph R. Biden Jr.,DEM,50
Michigan,Garin-Hart-Yang Research Group,U.S. President,4/6/20,4/8/20,Trump,13254,Donald Trump,REP,41
Wisconsin,Garin-Hart-Yang Research Group,U.S. President,4/6/20,4/8/20,Biden,13256,Joseph R. Biden Jr.,DEM,48
Wisconsin,Garin-Hart-Yang Research Group,U.S. President,4/6/20,4/8/20,Trump,13254,Donald Trump,REP,47
Pennsylvania,Civiqs,U.S. President,4/4/20,4/8/20,Biden,13256,Joseph R. Biden Jr.,DEM,47
Pennsylvania,Civiqs,U.S. President,4/4/20,4/8/20,Trump,13254,Donald Trump,REP,47
Virginia,Virginia Commonwealth University,U.S. President,3/25/20,4/8/20,Biden,13256,Joseph R. Biden Jr.,DEM,51
Virginia,Virginia Commonwealth University,U.S. President,3/25/20,4/8/20,Trump,13254,Donald Trump,REP,41
,Ipsos,U.S. President,4/6/20,4/7/20,Biden,13256,Joseph R. Biden Jr.,DEM,43
,Ipsos,U.S. President,4/6/20,4/7/20,Trump,13254,Donald Trump,REP,37
,YouGov,U.S. President,4/6/20,4/7/20,Biden,13256,Joseph R. Biden Jr.,DEM,49
,YouGov,U.S. President,4/6/20,4/7/20,Trump,13254,Donald Trump,REP,40
,YouGov,U.S. President,4/6/20,4/7/20,Sanders,13257,Bernard Sanders,DEM,47
,YouGov,U.S. President,4/6/20,4/7/20,Trump,13254,Donald Trump,REP,41
,YouGov,U.S. President,4/5/20,4/7/20,Biden,13256,Joseph R. Biden Jr.,DEM,48
,YouGov,U.S. President,4/5/20,4/7/20,Trump,13254,Donald Trump,REP,42
,YouGov,U.S. President,4/5/20,4/7/20,Sanders,13257,Bernard Sanders,DEM,48
,YouGov,U.S. President,4/5/20,4/7/20,Trump,13254,Donald Trump,REP,42
North Carolina,Harper Polling,U.S. President,4/5/20,4/7/20,Biden,13256,Joseph R. Biden Jr.,DEM,42
North Carolina,Harper Polling,U.S. President,4/5/20,4/7/20,Trump,13254,Donald Trump,REP,49
North Carolina,Harper Polling,U.S. President,4/5/20,4/7/20,Sanders,13257,Bernard Sanders,DEM,40
North Carolina,Harper Polling,U.S. President,4/5/20,4/7/20,Trump,13254,Donald Trump,REP,50
,Fox News/Beacon Research/Shaw & Co. Research,U.S. President,4/4/20,4/7/20,Biden,13256,Joseph R. Biden Jr.,DEM,42
,Fox News/Beacon Research/Shaw & Co. Research,U.S. President,4/4/20,4/7/20,Trump,13254,Donald Trump,REP,42
,Monmouth University,U.S. President,4/3/20,4/7/20,Biden,13256,Joseph R. Biden Jr.,DEM,48
,Monmouth University,U.S. President,4/3/20,4/7/20,Trump,13254,Donald Trump,REP,44
,Climate Nexus,U.S. President,4/3/20,4/7/20,Biden,13256,Joseph R. Biden Jr.,DEM,42.28
,Climate Nexus,U.S. President,4/3/20,4/7/20,Trump,13254,Donald Trump,REP,37.28
,Climate Nexus,U.S. President,4/3/20,4/7/20,Biden,13256,Joseph R. Biden Jr.,DEM,46.81
,Climate Nexus,U.S. President,4/3/20,4/7/20,Trump,13254,Donald Trump,REP,40.95
,SSRS,U.S. President,4/3/20,4/6/20,Biden,13256,Joseph R. Biden Jr.,DEM,53
,SSRS,U.S. President,4/3/20,4/6/20,Trump,13254,Donald Trump,REP,42
,NBC News/The Wall Street Journal,U.S. President,4/3/20,4/6/20,Biden,13256,Joseph R. Biden Jr.,DEM,44
,NBC News/The Wall Street Journal,U.S. President,4/3/20,4/6/20,Trump,13254,Donald Trump,REP,39
,Quinnipiac University,U.S. President,4/2/20,4/6/20,Biden,13256,Joseph R. Biden Jr.,DEM,49
,Quinnipiac University,U.S. President,4/2/20,4/6/20,Trump,13254,Donald Trump,REP,41
Washington,EMC Research,U.S. President,3/31/20,4/6/20,Biden,13256,Joseph R. Biden Jr.,DEM,52
Washington,EMC Research,U.S. President,3/31/20,4/6/20,Trump,13254,Donald Trump,REP,39
,Garin-Hart-Yang Research Group,U.S. President,4/3/20,4/5/20,Biden,13256,Joseph R. Biden Jr.,DEM,50
,Garin-Hart-Yang Research Group,U.S. President,4/3/20,4/5/20,Trump,13254,Donald Trump,REP,43
,Morning Consult,U.S. President,3/30/20,4/5/20,Biden,13256,Joseph R. Biden Jr.,DEM,46
,Morning Consult,U.S. President,3/30/20,4/5/20,Trump,13254,Donald Trump,REP,42
,Morning Consult,U.S. President,3/30/20,4/5/20,Sanders,13257,Bernard Sanders,DEM,45
,Morning Consult,U.S. President,3/30/20,4/5/20,Trump,13254,Donald Trump,REP,43
Florida,University of North Florida,U.S. President,3/31/20,4/4/20,Biden,13256,Joseph R. Biden Jr.,DEM,46
Florida,University of North Florida,U.S. President,3/31/20,4/4/20,Trump,13254,Donald Trump,REP,40
,Optimus,U.S. President,3/28/20,4/4/20,Biden,13256,Joseph R. Biden Jr.,DEM,43.3
,Optimus,U.S. President,3/28/20,4/4/20,Trump,13254,Donald Trump,REP,34.8
,Optimus,U.S. President,3/28/20,4/4/20,Biden,13256,Joseph R. Biden Jr.,DEM,50.2
,Optimus,U.S. President,3/28/20,4/4/20,Trump,13254,Donald Trump,REP,43.8
,Research Co.,U.S. President,4/3/20,4/3/20,Biden,13256,Joseph R. Biden Jr.,DEM,45
,Research Co.,U.S. President,4/3/20,4/3/20,Trump,13254,Donald Trump,REP,40
,Change Research,U.S. President,4/2/20,4/3/20,Biden,13256,Joseph R. Biden Jr.,DEM,43
,Change Research,U.S. President,4/2/20,4/3/20,Trump,13254,Donald Trump,REP,45
,Change Research,U.S. President,4/2/20,4/3/20,Sanders,13257,Bernard Sanders,DEM,46
,Change Research,U.S. President,4/2/20,4/3/20,Trump,13254,Donald Trump,REP,44
Connecticut,Sacred Heart University,U.S. President,3/24/20,4/3/20,Biden,13256,Joseph R. Biden Jr.,DEM,47.3
Connecticut,Sacred Heart University,U.S. President,3/24/20,4/3/20,Trump,13254,Donald Trump,REP,34.1
Connecticut,Sacred Heart University,U.S. President,3/24/20,4/3/20,Sanders,13257,Bernard Sanders,DEM,47.8
Connecticut,Sacred Heart University,U.S. President,3/24/20,4/3/20,Trump,13254,Donald Trump,REP,36.7
Michigan,Public Policy Polling,U.S. President,3/31/20,4/1/20,Biden,13256,Joseph R. Biden Jr.,DEM,48
Michigan,Public Policy Polling,U.S. President,3/31/20,4/1/20,Trump,13254,Donald Trump,REP,45
Georgia,Battleground Connect,U.S. President,3/31/20,4/1/20,Biden,13256,Joseph R. Biden Jr.,DEM,46
Georgia,Battleground Connect,U.S. President,3/31/20,4/1/20,Trump,13254,Donald Trump,REP,48
Michigan,Spry Strategies,U.S. President,3/30/20,4/1/20,Biden,13256,Joseph R. Biden Jr.,DEM,45.81
Michigan,Spry Strategies,U.S. President,3/30/20,4/1/20,Trump,13254,Donald Trump,REP,46.12
,IBD/TIPP,U.S. President,3/29/20,4/1/20,Biden,13256,Joseph R. Biden Jr.,DEM,47
,IBD/TIPP,U.S. President,3/29/20,4/1/20,Trump,13254,Donald Trump,REP,41
,IBD/TIPP,U.S. President,3/29/20,4/1/20,Sanders,13257,Bernard Sanders,DEM,43
,IBD/TIPP,U.S. President,3/29/20,4/1/20,Trump,13254,Donald Trump,REP,42
,Ipsos,U.S. President,3/30/20,3/31/20,Biden,13256,Joseph R. Biden Jr.,DEM,46
,Ipsos,U.S. President,3/30/20,3/31/20,Trump,13254,Donald Trump,REP,40
,YouGov,U.S. President,3/29/20,3/31/20,Biden,13256,Joseph R. Biden Jr.,DEM,46
,YouGov,U.S. President,3/29/20,3/31/20,Trump,13254,Donald Trump,REP,42
,YouGov,U.S. President,3/29/20,3/31/20,Sanders,13257,Bernard Sanders,DEM,45
,YouGov,U.S. President,3/29/20,3/31/20,Trump,13254,Donald Trump,REP,44
,Selzer & Co.,U.S. President,3/27/20,3/30/20,Biden,13256,Joseph R. Biden Jr.,DEM,47
,Selzer & Co.,U.S. President,3/27/20,3/30/20,Trump,13254,Donald Trump,REP,43
,Selzer & Co.,U.S. President,3/27/20,3/30/20,Sanders,13257,Bernard Sanders,DEM,43
,Selzer & Co.,U.S. President,3/27/20,3/30/20,Trump,13254,Donald Trump,REP,44
Utah,Y2 Analytics,U.S. President,3/21/20,3/30/20,Biden,13256,Joseph R. Biden Jr.,DEM,41
Utah,Y2 Analytics,U.S. President,3/21/20,3/30/20,Trump,13254,Donald Trump,REP,46
California,Public Policy Polling,U.S. President,3/28/20,3/29/20,Biden,13256,Joseph R. Biden Jr.,DEM,67
California,Public Policy Polling,U.S. President,3/28/20,3/29/20,Trump,13254,Donald Trump,REP,29
Wisconsin,Marquette University Law School,U.S. President,3/24/20,3/29/20,Biden,13256,Joseph R. Biden Jr.,DEM,48
Wisconsin,Marquette University Law School,U.S. President,3/24/20,3/29/20,Trump,13254,Donald Trump,REP,45
Wisconsin,Marquette University Law School,U.S. President,3/24/20,3/29/20,Sanders,13257,Bernard Sanders,DEM,45
Wisconsin,Marquette University Law School,U.S. President,3/24/20,3/29/20,Trump,13254,Donald Trump,REP,47
,Morning Consult,U.S. President,3/23/20,3/29/20,Biden,13256,Joseph R. Biden Jr.,DEM,46
,Morning Consult,U.S. President,3/23/20,3/29/20,Trump,13254,Donald Trump,REP,42
,Morning Consult,U.S. President,3/23/20,3/29/20,Sanders,13257,Bernard Sanders,DEM,45
,Morning Consult,U.S. President,3/23/20,3/29/20,Trump,13254,Donald Trump,REP,43
,RMG Research,U.S. President,3/26/20,3/28/20,Biden,13256,Joseph R. Biden Jr.,DEM,45
,RMG Research,U.S. President,3/26/20,3/28/20,Trump,13254,Donald Trump,REP,40
,Change Research,U.S. President,3/26/20,3/28/20,Biden,13256,Joseph R. Biden Jr.,DEM,49
,Change Research,U.S. President,3/26/20,3/28/20,Trump,13254,Donald Trump,REP,43
,Change Research,U.S. President,3/26/20,3/28/20,Biden,13256,Joseph R. Biden Jr.,DEM,48
,Change Research,U.S. President,3/26/20,3/28/20,Pence,13285,Mike Pence,REP,41
,Optimus,U.S. President,3/21/20,3/28/20,Biden,13256,Joseph R. Biden Jr.,DEM,43.2
,Optimus,U.S. President,3/21/20,3/28/20,Trump,13254,Donald Trump,REP,35
,Optimus,U.S. President,3/21/20,3/28/20,Biden,13256,Joseph R. Biden Jr.,DEM,51.1
,Optimus,U.S. President,3/21/20,3/28/20,Trump,13254,Donald Trump,REP,42.8
,YouGov,U.S. President,3/25/20,3/26/20,Biden,13256,Joseph R. Biden Jr.,DEM,46
,YouGov,U.S. President,3/25/20,3/26/20,Trump,13254,Donald Trump,REP,40
